symbol,name,market,industry,llm_input
7805.TWO,威聯通,上櫃,36,7805.TWO 威聯通；市場：上櫃；官方產業別：36
7810.TWO,捷創科技,上櫃,24,7810.TWO 捷創科技；市場：上櫃；官方產業別：24
7811.TWO,民盛,上櫃,37,7811.TWO 民盛；市場：上櫃；官方產業別：37
7820.TWO,立盈,上櫃,35,7820.TWO 立盈；市場：上櫃；官方產業別：35
7821.TW,神數,上市,12,7821.TW 神數；市場：上市；官方產業別：12
7822.TW,倍利科,上市,24,7822.TW 倍利科；市場：上市；官方產業別：24
7823.TW,奧義賽博-KY創,上市,36,7823.TW 奧義賽博-KY創；市場：上市；官方產業別：36
7828.TWO,創新服務,上櫃,24,7828.TWO 創新服務；市場：上櫃；官方產業別：24
8011.TW,台通,上市,27,8011.TW 台通；市場：上市；官方產業別：27
8016.TW,矽創,上市,24,8016.TW 矽創；市場：上市；官方產業別：24
8021.TW,尖點,上市,31,8021.TW 尖點；市場：上市；官方產業別：31
8024.TWO,佑華,上櫃,24,8024.TWO 佑華；市場：上櫃；官方產業別：24
8027.TWO,鈦昇,上櫃,5,8027.TWO 鈦昇；市場：上櫃；官方產業別：5
8028.TW,昇陽半導體,上市,24,8028.TW 昇陽半導體；市場：上市；官方產業別：24
8032.TWO,光菱,上櫃,29,8032.TWO 光菱；市場：上櫃；官方產業別：29
8033.TW,雷虎,上市,20,8033.TW 雷虎；市場：上市；官方產業別：20
8034.TWO,榮群,上櫃,27,8034.TWO 榮群；市場：上櫃；官方產業別：27
8038.TWO,長園科,上櫃,28,8038.TWO 長園科；市場：上櫃；官方產業別：28
8039.TW,台虹,上市,28,8039.TW 台虹；市場：上市；官方產業別：28
8040.TWO,九暘,上櫃,24,8040.TWO 九暘；市場：上櫃；官方產業別：24
8042.TWO,金山電,上櫃,28,8042.TWO 金山電；市場：上櫃；官方產業別：28
8043.TWO,蜜望實,上櫃,28,8043.TWO 蜜望實；市場：上櫃；官方產業別：28
8044.TWO,網家,上櫃,36,8044.TWO 網家；市場：上櫃；官方產業別：36
8045.TW,達運光電,上市,27,8045.TW 達運光電；市場：上市；官方產業別：27
8046.TW,南電,上市,28,8046.TW 南電；市場：上市；官方產業別：28
8047.TWO,星雲,上櫃,31,8047.TWO 星雲；市場：上櫃；官方產業別：31
8048.TWO,德勝,上櫃,27,8048.TWO 德勝；市場：上櫃；官方產業別：27
8049.TWO,晶采,上櫃,26,8049.TWO 晶采；市場：上櫃；官方產業別：26
8050.TWO,廣積,上櫃,25,8050.TWO 廣積；市場：上櫃；官方產業別：25
8054.TWO,安國,上櫃,24,8054.TWO 安國；市場：上櫃；官方產業別：24
8059.TWO,凱碩,上櫃,27,8059.TWO 凱碩；市場：上櫃；官方產業別：27
8064.TWO,東捷,上櫃,26,8064.TWO 東捷；市場：上櫃；官方產業別：26
8066.TWO,來思達,上櫃,38,8066.TWO 來思達；市場：上櫃；官方產業別：38
8067.TWO,志旭,上櫃,29,8067.TWO 志旭；市場：上櫃；官方產業別：29
8068.TWO,全達,上櫃,29,8068.TWO 全達；市場：上櫃；官方產業別：29
8069.TWO,元太,上櫃,26,8069.TWO 元太；市場：上櫃；官方產業別：26
8070.TW,長華*,上市,29,8070.TW 長華*；市場：上市；官方產業別：29
8071.TWO,能率網通,上櫃,28,8071.TWO 能率網通；市場：上櫃；官方產業別：28
8072.TW,陞泰,上市,29,8072.TW 陞泰；市場：上市；官方產業別：29
8074.TWO,鉅橡,上櫃,28,8074.TWO 鉅橡；市場：上櫃；官方產業別：28
8076.TWO,伍豐,上櫃,25,8076.TWO 伍豐；市場：上櫃；官方產業別：25
8077.TWO,洛碁,上櫃,16,8077.TWO 洛碁；市場：上櫃；官方產業別：16
8080.TWO,泰霖,上櫃,14,8080.TWO 泰霖；市場：上櫃；官方產業別：14
8081.TW,致新,上市,24,8081.TW 致新；市場：上市；官方產業別：24
8083.TWO,瑞穎,上櫃,5,8083.TWO 瑞穎；市場：上櫃；官方產業別：5
8084.TWO,巨虹,上櫃,29,8084.TWO 巨虹；市場：上櫃；官方產業別：29
8085.TWO,福華,上櫃,31,8085.TWO 福華；市場：上櫃；官方產業別：31
8086.TWO,宏捷科,上櫃,24,8086.TWO 宏捷科；市場：上櫃；官方產業別：24
8087.TWO,麗升能源,上櫃,35,8087.TWO 麗升能源；市場：上櫃；官方產業別：35
8088.TWO,品安,上櫃,24,8088.TWO 品安；市場：上櫃；官方產業別：24
8089.TWO,康全電訊,上櫃,27,8089.TWO 康全電訊；市場：上櫃；官方產業別：27
8091.TWO,翔名,上櫃,24,8091.TWO 翔名；市場：上櫃；官方產業別：24
8092.TWO,建暐,上櫃,31,8092.TWO 建暐；市場：上櫃；官方產業別：31
8093.TWO,保銳,上櫃,28,8093.TWO 保銳；市場：上櫃；官方產業別：28
8096.TWO,擎亞,上櫃,29,8096.TWO 擎亞；市場：上櫃；官方產業別：29
8097.TWO,常珵,上櫃,27,8097.TWO 常珵；市場：上櫃；官方產業別：27
8099.TWO,大世科,上櫃,30,8099.TWO 大世科；市場：上櫃；官方產業別：30
8101.TW,華冠,上市,27,8101.TW 華冠；市場：上市；官方產業別：27
8102.TWO,傑霖科技,上櫃,24,8102.TWO 傑霖科技；市場：上櫃；官方產業別：24
8103.TW,瀚荃,上市,28,8103.TW 瀚荃；市場：上市；官方產業別：28
8104.TW,錸寶,上市,26,8104.TW 錸寶；市場：上市；官方產業別：26
8105.TW,凌巨,上市,26,8105.TW 凌巨；市場：上市；官方產業別：26
8107.TWO,大億金茂,上櫃,5,8107.TWO 大億金茂；市場：上櫃；官方產業別：5
8109.TWO,博大,上櫃,28,8109.TWO 博大；市場：上櫃；官方產業別：28
8110.TW,華東,上市,24,8110.TW 華東；市場：上市；官方產業別：24
8111.TWO,立碁,上櫃,26,8111.TWO 立碁；市場：上櫃；官方產業別：26
8112.TW,至上,上市,29,8112.TW 至上；市場：上市；官方產業別：29
8114.TW,振樺電,上市,25,8114.TW 振樺電；市場：上市；官方產業別：25
8121.TWO,越峰,上櫃,28,8121.TWO 越峰；市場：上櫃；官方產業別：28
8131.TW,福懋科,上市,24,8131.TW 福懋科；市場：上市；官方產業別：24
8147.TWO,正淩,上櫃,28,8147.TWO 正淩；市場：上櫃；官方產業別：28
8150.TW,南茂,上市,24,8150.TW 南茂；市場：上市；官方產業別：24
8155.TWO,博智,上櫃,28,8155.TWO 博智；市場：上櫃；官方產業別：28
8162.TW,微矽電子-創,上市,24,8162.TW 微矽電子-創；市場：上市；官方產業別：24
8163.TW,達方,上市,25,8163.TW 達方；市場：上市；官方產業別：25
8171.TWO,天宇,上櫃,35,8171.TWO 天宇；市場：上櫃；官方產業別：35
8176.TWO,智捷,上櫃,27,8176.TWO 智捷；市場：上櫃；官方產業別：27
8182.TWO,加高,上櫃,28,8182.TWO 加高；市場：上櫃；官方產業別：28
8183.TWO,精星,上櫃,31,8183.TWO 精星；市場：上櫃；官方產業別：31
8201.TW,無敵,上市,31,8201.TW 無敵；市場：上市；官方產業別：31
8210.TW,勤誠,上市,25,8210.TW 勤誠；市場：上市；官方產業別：25
8213.TW,志超,上市,28,8213.TW 志超；市場：上市；官方產業別：28
8215.TW,明基材,上市,26,8215.TW 明基材；市場：上市；官方產業別：26
8222.TW,寶一,上市,5,8222.TW 寶一；市場：上市；官方產業別：5
8227.TWO,巨有科技,上櫃,24,8227.TWO 巨有科技；市場：上櫃；官方產業別：24
8234.TWO,新漢,上櫃,25,8234.TWO 新漢；市場：上櫃；官方產業別：25
8240.TWO,華宏,上櫃,26,8240.TWO 華宏；市場：上櫃；官方產業別：26
8249.TW,菱光,上市,28,8249.TW 菱光；市場：上市；官方產業別：28
8255.TWO,朋程,上櫃,5,8255.TWO 朋程；市場：上櫃；官方產業別：5
8261.TW,富鼎,上市,24,8261.TW 富鼎；市場：上市；官方產業別：24
8271.TW,宇瞻,上市,24,8271.TW 宇瞻；市場：上市；官方產業別：24
8272.TWO,全景軟體,上櫃,30,8272.TWO 全景軟體；市場：上櫃；官方產業別：30
8277.TWO,商丞,上櫃,24,8277.TWO 商丞；市場：上櫃；官方產業別：24
8279.TWO,生展,上櫃,22,8279.TWO 生展；市場：上櫃；官方產業別：22
8284.TWO,三竹,上櫃,30,8284.TWO 三竹；市場：上櫃；官方產業別：30
8289.TWO,泰藝,上櫃,28,8289.TWO 泰藝；市場：上櫃；官方產業別：28
8291.TWO,尚茂,上櫃,28,8291.TWO 尚茂；市場：上櫃；官方產業別：28
8299.TWO,群聯,上櫃,24,8299.TWO 群聯；市場：上櫃；官方產業別：24
8341.TW,日友,上市,35,8341.TW 日友；市場：上市；官方產業別：35
8342.TWO,益張,上櫃,20,8342.TWO 益張；市場：上櫃；官方產業別：20
8349.TWO,恒耀國際,上櫃,10,8349.TWO 恒耀國際；市場：上櫃；官方產業別：10
8354.TWO,冠好,上櫃,20,8354.TWO 冠好；市場：上櫃；官方產業別：20
8358.TWO,金居,上櫃,28,8358.TWO 金居；市場：上櫃；官方產業別：28
8367.TW,建新國際,上市,15,8367.TW 建新國際；市場：上市；官方產業別：15
8374.TW,羅昇,上市,5,8374.TW 羅昇；市場：上市；官方產業別：5
8383.TWO,千附,上櫃,24,8383.TWO 千附；市場：上櫃；官方產業別：24
8390.TWO,金益鼎,上櫃,35,8390.TWO 金益鼎；市場：上櫃；官方產業別：35
8401.TWO,白紗科,上櫃,20,8401.TWO 白紗科；市場：上櫃；官方產業別：20
8403.TWO,盛弘,上櫃,22,8403.TWO 盛弘；市場：上櫃；官方產業別：22
8404.TW,百和興業-KY,上市,20,8404.TW 百和興業-KY；市場：上市；官方產業別：20
8409.TWO,商之器,上櫃,22,8409.TWO 商之器；市場：上櫃；官方產業別：22
8410.TWO,森田,上櫃,25,8410.TWO 森田；市場：上櫃；官方產業別：25
8411.TW,福貞-KY,上市,20,8411.TW 福貞-KY；市場：上市；官方產業別：20
8415.TWO,大國鋼,上櫃,10,8415.TWO 大國鋼；市場：上櫃；官方產業別：10
8416.TWO,實威,上櫃,30,8416.TWO 實威；市場：上櫃；官方產業別：30
8421.TWO,旭源,上櫃,20,8421.TWO 旭源；市場：上櫃；官方產業別：20
8422.TW,可寧衛*,上市,35,8422.TW 可寧衛*；市場：上市；官方產業別：35
8423.TWO,保綠-KY,上櫃,35,8423.TWO 保綠-KY；市場：上櫃；官方產業別：35
8424.TWO,惠普,上櫃,14,8424.TWO 惠普；市場：上櫃；官方產業別：14
8426.TWO,紅木-KY,上櫃,20,8426.TWO 紅木-KY；市場：上櫃；官方產業別：20
8429.TW,金麗-KY,上市,18,8429.TW 金麗-KY；市場：上市；官方產業別：18
8431.TWO,匯鑽科,上櫃,31,8431.TWO 匯鑽科；市場：上櫃；官方產業別：31
8432.TWO,東生華,上櫃,22,8432.TWO 東生華；市場：上櫃；官方產業別：22
8433.TWO,弘帆,上櫃,38,8433.TWO 弘帆；市場：上櫃；官方產業別：38
8435.TWO,鉅邁,上櫃,20,8435.TWO 鉅邁；市場：上櫃；官方產業別：20
8436.TWO,大江,上櫃,22,8436.TWO 大江；市場：上櫃；官方產業別：22
8437.TWO,大地-KY,上櫃,20,8437.TWO 大地-KY；市場：上櫃；官方產業別：20
8438.TW,昶昕,上市,35,8438.TW 昶昕；市場：上市；官方產業別：35
8440.TWO,綠電,上櫃,35,8440.TWO 綠電；市場：上櫃；官方產業別：35
8442.TW,威宏-KY,上市,20,8442.TW 威宏-KY；市場：上市；官方產業別：20
8443.TW,阿瘦,上市,18,8443.TW 阿瘦；市場：上市；官方產業別：18
8444.TWO,綠河-KY,上櫃,20,8444.TWO 綠河-KY；市場：上櫃；官方產業別：20
8446.TWO,華研,上櫃,32,8446.TWO 華研；市場：上櫃；官方產業別：32
8450.TWO,霹靂,上櫃,32,8450.TWO 霹靂；市場：上櫃；官方產業別：32
8454.TW,富邦媒,上市,36,8454.TW 富邦媒；市場：上市；官方產業別：36
8455.TWO,大拓-KY,上櫃,31,8455.TWO 大拓-KY；市場：上櫃；官方產業別：31
8462.TW,柏文,上市,37,8462.TW 柏文；市場：上市；官方產業別：37
8463.TW,潤泰材,上市,20,8463.TW 潤泰材；市場：上市；官方產業別：20
8464.TW,億豐,上市,38,8464.TW 億豐；市場：上市；官方產業別：38
8466.TW,美吉吉-KY,上市,20,8466.TW 美吉吉-KY；市場：上市；官方產業別：20
8467.TW,波力-KY,上市,37,8467.TW 波力-KY；市場：上市；官方產業別：37
8472.TWO,夠麻吉,上櫃,36,8472.TWO 夠麻吉；市場：上櫃；官方產業別：36
8473.TW,山林水,上市,35,8473.TW 山林水；市場：上市；官方產業別：35
8476.TW,台境*,上市,35,8476.TW 台境*；市場：上市；官方產業別：35
8477.TWO,創業家,上櫃,36,8477.TWO 創業家；市場：上櫃；官方產業別：36
8478.TW,東哥遊艇,上市,37,8478.TW 東哥遊艇；市場：上市；官方產業別：37
8481.TW,政伸,上市,20,8481.TW 政伸；市場：上市；官方產業別：20
8482.TW,商億-KY,上市,38,8482.TW 商億-KY；市場：上市；官方產業別：38
8487.TW,愛爾達-創,上市,36,8487.TW 愛爾達-創；市場：上市；官方產業別：36
8488.TW,吉源-KY,上市,20,8488.TW 吉源-KY；市場：上市；官方產業別：20
8489.TWO,三貝德,上櫃,20,8489.TWO 三貝德；市場：上櫃；官方產業別：20
8499.TW,鼎炫-KY,上市,31,8499.TW 鼎炫-KY；市場：上市；官方產業別：31
8905.TWO,裕國,上櫃,20,8905.TWO 裕國；市場：上櫃；官方產業別：20
8906.TWO,花王,上櫃,20,8906.TWO 花王；市場：上櫃；官方產業別：20
8908.TWO,欣雄,上櫃,23,8908.TWO 欣雄；市場：上櫃；官方產業別：23
8916.TWO,光隆,上櫃,20,8916.TWO 光隆；市場：上櫃；官方產業別：20
8917.TWO,欣泰,上櫃,23,8917.TWO 欣泰；市場：上櫃；官方產業別：23
8921.TWO,沈氏,上櫃,20,8921.TWO 沈氏；市場：上櫃；官方產業別：20
8923.TWO,時報,上櫃,32,8923.TWO 時報；市場：上櫃；官方產業別：32
8924.TWO,大田,上櫃,37,8924.TWO 大田；市場：上櫃；官方產業別：37
8926.TW,台汽電,上市,23,8926.TW 台汽電；市場：上市；官方產業別：23
8927.TWO,北基,上櫃,23,8927.TWO 北基；市場：上櫃；官方產業別：23
8928.TWO,鉅明,上櫃,37,8928.TWO 鉅明；市場：上櫃；官方產業別：37
8929.TWO,富堡,上櫃,20,8929.TWO 富堡；市場：上櫃；官方產業別：20
8930.TWO,青鋼,上櫃,10,8930.TWO 青鋼；市場：上櫃；官方產業別：10
8931.TWO,大汽電,上櫃,23,8931.TWO 大汽電；市場：上櫃；官方產業別：23
8932.TWO,智通*,上櫃,20,8932.TWO 智通*；市場：上櫃；官方產業別：20
8933.TWO,愛地雅,上櫃,37,8933.TWO 愛地雅；市場：上櫃；官方產業別：37
8935.TWO,邦泰,上櫃,20,8935.TWO 邦泰；市場：上櫃；官方產業別：20
8936.TWO,國統,上櫃,20,8936.TWO 國統；市場：上櫃；官方產業別：20
8937.TWO,合騏*,上櫃,20,8937.TWO 合騏*；市場：上櫃；官方產業別：20
8938.TWO,明安,上櫃,37,8938.TWO 明安；市場：上櫃；官方產業別：37
8940.TW,新天地,上市,16,8940.TW 新天地；市場：上市；官方產業別：16
8941.TWO,關中,上櫃,38,8941.TWO 關中；市場：上櫃；官方產業別：38
8942.TWO,森鉅,上櫃,20,8942.TWO 森鉅；市場：上櫃；官方產業別：20
8996.TW,高力,上市,5,8996.TW 高力；市場：上市；官方產業別：5
9103.TW,美德醫療-DR,上市,91,9103.TW 美德醫療-DR；市場：上市；官方產業別：91
910322.TW,康師傅-DR,上市,91,910322.TW 康師傅-DR；市場：上市；官方產業別：91
9105.TW,泰金寶-DR,上市,91,9105.TW 泰金寶-DR；市場：上市；官方產業別：91
910861.TW,神州-DR,上市,91,910861.TW 神州-DR；市場：上市；官方產業別：91
9110.TW,越南控-DR,上市,91,9110.TW 越南控-DR；市場：上市；官方產業別：91
911608.TW,明輝-DR,上市,91,911608.TW 明輝-DR；市場：上市；官方產業別：91
911622.TW,泰聚亨-DR,上市,91,911622.TW 泰聚亨-DR；市場：上市；官方產業別：91
911868.TW,同方友友-DR,上市,91,911868.TW 同方友友-DR；市場：上市；官方產業別：91
912000.TW,晨訊科-DR,上市,91,912000.TW 晨訊科-DR；市場：上市；官方產業別：91
9136.TW,巨騰-DR,上市,91,9136.TW 巨騰-DR；市場：上市；官方產業別：91
9802.TW,鈺齊-KY,上市,37,9802.TW 鈺齊-KY；市場：上市；官方產業別：37
9902.TW,台火,上市,20,9902.TW 台火；市場：上市；官方產業別：20
9904.TW,寶成,上市,37,9904.TW 寶成；市場：上市；官方產業別：37
9905.TW,大華,上市,20,9905.TW 大華；市場：上市；官方產業別：20
9906.TW,欣巴巴,上市,14,9906.TW 欣巴巴；市場：上市；官方產業別：14
9907.TW,統一實,上市,20,9907.TW 統一實；市場：上市；官方產業別：20
9908.TW,大台北,上市,23,9908.TW 大台北；市場：上市；官方產業別：23
9910.TW,豐泰,上市,37,9910.TW 豐泰；市場：上市；官方產業別：37
9911.TW,櫻花,上市,38,9911.TW 櫻花；市場：上市；官方產業別：38
9912.TW,偉聯,上市,25,9912.TW 偉聯；市場：上市；官方產業別：25
9914.TW,美利達,上市,37,9914.TW 美利達；市場：上市；官方產業別：37
9917.TW,中保科,上市,20,9917.TW 中保科；市場：上市；官方產業別：20
9918.TW,欣天然,上市,23,9918.TW 欣天然；市場：上市；官方產業別：23
9919.TW,康那香,上市,20,9919.TW 康那香；市場：上市；官方產業別：20
9921.TW,巨大,上市,37,9921.TW 巨大；市場：上市；官方產業別：37
9924.TW,福興,上市,38,9924.TW 福興；市場：上市；官方產業別：38
9925.TW,新保,上市,20,9925.TW 新保；市場：上市；官方產業別：20
9926.TW,新海,上市,23,9926.TW 新海；市場：上市；官方產業別：23
9927.TW,泰銘,上市,20,9927.TW 泰銘；市場：上市；官方產業別：20
9928.TW,中視,上市,20,9928.TW 中視；市場：上市；官方產業別：20
9929.TW,秋雨,上市,20,9929.TW 秋雨；市場：上市；官方產業別：20
9930.TW,中聯資源,上市,35,9930.TW 中聯資源；市場：上市；官方產業別：35
9931.TW,欣高,上市,23,9931.TW 欣高；市場：上市；官方產業別：23
